-137308.686415432,212.88974,8000000,1263.82603550403,0.001023502405127433,1984.222465310751,0.3972085208299117,827.6117242222192,-143638.671536216
-137236.2543288059,212.9262426845369,8000000,1263.696186844016,0.001022310082068964,1984.367129335316,0.3970580514037559,827.3708493798848,-143566.8898749805
-137163.8169592207,212.9627453690738,8000000,1263.56629782445,0.001021119174909125,1984.511921257541,0.3969075897121335,827.1300249434989,-143495.1032666934
-137091.3743020055,212.9992480536107,8000000,1263.436368423886,0.001019929682115417,1984.656841192063,0.396757135772333,826.8892508836285,-143423.3117069576
-137018.9263524856,213.0357507381476,8000000,1263.306398620864,0.001018741602156681,1984.801889253685,0.3966066896016392,826.6485271708559,-143351.5151913718
-136946.4731059817,213.0722534226845,8000000,1263.176388393901,0.001017554933503065,1984.947065557383,0.3964562512173282,826.4078537757676,-143279.713715531
-136874.0145578107,213.1087561072214,8000000,1263.046337721497,0.001016369674626039,1985.092370218306,0.3963058206366705,826.1672306689602,-143207.9072750263
-136801.5507032851,213.1452587917584,8000000,1262.91624658213,0.001015185823998399,1985.237803351768,0.3961553978769299,825.9266578210417,-143136.095865445
-136729.0815377132,213.1817614762952,8000000,1262.786114954258,0.001014003380094248,1985.38336507326,0.3960049829553628,825.6861352026244,-143064.2794823705
-136656.607056399,213.2182641608321,8000000,1262.65594281632,0.001012822341389014,1985.529055498444,0.3958545758892199,825.4456627843338,-142992.4581213821
-136584.1272546423,213.2547668453691,8000000,1262.525730146734,0.001011642706359429,1985.674874743153,0.3957041766957436,825.2052405368003,-142920.6317780552
-136511.6421277388,213.291269529906,8000000,1262.395476923898,0.001010464473483543,1985.820822923396,0.3955537853921703,824.9648684306634,-142848.8004479617
-136439.1516709801,213.3277722144429,8000000,1262.265183126192,0.001009287641240731,1985.966900155349,0.3954034019957308,824.7245464365747,-142776.9641266693
-136366.655879653,213.3642748989798,8000000,1262.134848731974,0.001008112208111664,1986.113106555368,0.3952530265236471,824.4842745251888,-142705.1228097416
-136294.1547490406,213.4007775835167,8000000,1262.004473719581,0.00100693817257834,1986.259442239976,0.3951026589931371,824.2440526671761,-142633.2764927387
-136221.6482744215,213.4372802680536,8000000,1261.874058067332,0.001005765533124055,1986.405907325874,0.3949522994214094,824.0038808332083,-142561.4251712163
-136149.13645107,213.4737829525905,8000000,1261.743601753524,0.001004594288233416,1986.552501929935,0.3948019478256667,823.7637589939707,-142489.5688407265
-136076.6192742561,213.5102856371274,8000000,1261.613104756435,0.001003424436392349,1986.69922616921,0.3946516042231057,823.523687120154,-142417.7074968174
-136004.096739246,213.5467883216643,8000000,1261.482567054324,0.001002255976088084,1986.846080160919,0.3945012686309163,823.2836651824601,-142345.8411350332
-135931.5688413009,213.5832910062012,8000000,1261.351988625426,0.001001088905809147,1986.993064022464,0.39435094106628,823.0436931515969,-142273.9697509139
-135859.0355756784,213.6197936907381,8000000,1261.221369447959,0.000999923224045391,1987.140177871413,0.3942006215463742,822.8037709982839,-142202.0933399959
-135786.496937631,213.656296375275,8000000,1261.09070950012,0.0009987589292879532,1987.28742182552,0.3940503100883671,822.5638986932451,-142130.2118978111
-135713.9529224078,213.692799059812,8000000,1260.960008760084,0.0009975960200292941,1987.434796002706,0.3939000067094223,822.3240762072165,-142058.3254198881
-135641.4035252529,213.7293017443488,8000000,1260.829267206007,0.0009964344947631608,1987.582300521077,0.3937497114266947,822.0843035109388,-141986.433901751
-135568.8487414063,213.7658044288858,8000000,1260.698484816026,0.0009952743519846153,1987.729935498906,0.3935994242573341,821.8445805751666,-141914.5373389201
-135496.2885661038,213.8023071134227,8000000,1260.567661568255,0.0009941155901900184,1987.877701054652,0.3934491452184822,821.6049073706563,-141842.6357269117
-135423.7229945768,213.8388097979596,8000000,1260.436797440789,0.0009929582078770293,1988.025597306945,0.3932988743272753,821.3652838681784,-141770.7290612382
-135351.1520220526,213.8753124824965,8000000,1260.305892411702,0.0009918022035446162,1988.173624374595,0.3931486116008429,821.1257100385092,-141698.8173374082
-135278.5756437534,213.9118151670334,8000000,1260.174946459048,0.0009906475756930276,1988.321782376589,0.3929983570563054,820.8861858524316,-141626.9005509253
-135205.993854898,213.9483178515703,8000000,1260.043959560859,0.0009894943228238343,1988.470071432093,0.3928481107107804,820.646711280741,-141554.9786972904
-135133.4066507003,213.9848205361072,8000000,1259.912931695149,0.000988342443439885,1988.618491660451,0.3926978725813751,820.4072862942379,-141483.0517719996
-135060.8140263699,214.0213232206441,8000000,1259.781862839909,0.0009871919360453327,1988.767043181186,0.3925476426851917,820.1679108637309,-141411.119770545
-134988.215977112,214.057825905181,8000000,1259.650752973112,0.0009860427991456341,1988.915726114,0.3923974210393268,819.9285849600393,-141339.182688415
-134915.6124981278,214.0943285897179,8000000,1259.519602072706,0.000984895031247521,1989.064540578775,0.3922472076608671,819.6893085539882,-141267.2405210938
-134843.0035846135,214.1308312742548,8000000,1259.388410116624,0.0009837486308590419,1989.213486695572,0.392097002566896,819.4500816164127,-141195.2932640613
-134770.3892317616,214.1673339587917,8000000,1259.257177082774,0.0009826035964895228,1989.36256458463,0.391946805774488,819.2109041181562,-141123.3409127939
-134697.7694347597,214.2038366433287,8000000,1259.125902949044,0.0009814599266495844,1989.511774366373,0.391796617300711,818.9717760300678,-141051.3834627634
-134625.1441887909,214.2403393278656,8000000,1258.994587693302,0.000980317619851146,1989.661116161404,0.3916464371626276,818.7326973230066,-140979.4209094378
-134552.5134890346,214.2768420124025,8000000,1258.863231293397,0.0009791766746074075,1989.810590090504,0.3914962653772919,818.4936679678405,-140907.4532482812
